,order_id,tip
67445,1984804,
67461,3175848,
67538,311051,
67578,2574708,
67654,732115,
67659,1733735,
67688,3079540,
67698,2635738,
67827,555738,
67862,1585144,
67867,2159682,
68116,2968643,
68123,3405525,
68129,1524614,
68159,2158275,
68202,3319264,
68252,2912520,
68310,1471427,
68317,1125658,
68321,723161,
68334,1692518,
68338,1607431,
68352,160061,
68404,274163,
68488,2293556,
68647,76901,
68651,436895,
68659,2185389,
68666,2199663,
68724,2400076,
68730,1943670,
68740,1580473,
68748,1806087,
68757,247223,
68810,2338390,
68898,2128733,
68906,739120,
68923,2339899,
68930,2739474,
68946,1981826,
68992,1743551,
69129,2343361,
69185,2489224,
69455,2375057,
69574,662967,
69578,953730,
69599,2797216,
69685,1480461,
69710,1749920,
69720,1413306,
69745,3020061,
69755,569016,
69834,2985576,
69847,302277,
69913,1475860,
69925,1795630,
69942,2338861,
69946,1133243,
69955,328008,
69959,3229353,
69997,1987004,
70022,1278230,
70059,2784824,
70063,2091825,
70079,206208,
70107,3241785,
70124,1942583,
70129,1891836,
70140,1740247,
70148,3234142,
70193,272402,
70297,2645471,
70320,1794530,
70326,175753,
70375,2370185,
70435,2308032,
70476,1511261,
70480,1141221,
70532,2253814,
70565,2446176,
70572,1234102,
70589,1619900,
70593,2034704,
70625,2883280,
70658,2464586,
70673,2345522,
70704,2062230,
70717,615484,
70721,421738,
70727,1885553,
70758,2614366,
70810,1422276,
70820,1766658,
70837,2721710,
70923,307612,
70975,403977,
70986,3305393,
71017,1960062,
71027,735248,
71035,26319,
71106,2033128,
71134,208311,
71180,148391,
71259,583472,
71275,992387,
71279,2527003,
71372,2639086,
71388,2520504,
71393,2561789,
71405,1981812,
71433,3035454,
71533,1120627,
71633,1007013,
71640,2413257,
71672,3104193,
71680,1722490,
71695,1463802,
71701,273817,
71711,1545006,
71717,109884,
71786,484322,
71815,1743585,
71905,1700139,
71912,172904,
71934,1060362,
71998,248025,
72058,144242,
72075,2988622,
72099,2897892,
72128,2096824,
72132,2033740,
72147,2232651,
72230,1925217,
72242,13061,
72275,1285044,
72283,1205593,
72293,2866314,
72392,76034,
72441,2273446,
72472,845243,
72590,557937,
72607,1611798,
72621,2988580,
72676,185420,
72720,1859252,
72793,2093180,
72820,95930,
72828,1800578,
72840,1292785,
72858,1585194,
72904,1824320,
72920,3377673,
72925,1128403,
72942,3156861,
72948,2225077,
72952,2459907,
72959,2705969,
72964,338746,
72976,3152383,
73078,2456910,
73139,1280579,
73184,1504369,
73201,3356092,
73266,1205936,
73456,258448,
73483,959447,
73498,2724893,
73503,2886762,
73511,396266,
73564,921703,
73573,2278169,
73586,264314,
73641,3063575,
73665,2013530,
73750,2623306,
73830,1554188,
73835,2972208,
73857,2170273,
73868,2031324,
73984,1187622,
74073,3412026,
74142,1831636,
74190,2481009,
74197,473706,
74221,1481396,
74299,1209579,
74309,1678287,
74318,2565895,
74326,18778,
74430,1418427,
74462,2683684,
74468,2539920,
74494,2071745,
74518,1200662,
74530,306863,
74594,2329694,
74602,3373495,
74746,884027,
74799,1081898,
74804,802493,
74848,2027484,
74977,945343,
75093,627640,
75098,1279174,
75102,426461,
75120,3183401,
75125,1928387,
75160,2472111,
75164,1243782,
75172,2704337,
75206,989292,
75252,969084,
75338,2305021,
75356,3158089,
75450,2155104,
75462,2703181,
75503,428180,
75521,726253,
75565,380373,
75573,1905739,
75585,3383981,
75610,2725772,
75710,500018,
75714,138406,
75721,34402,
75738,2917308,
75792,863556,
75861,776102,
75876,1744099,
75944,2008071,
76048,1802860,
76080,1134754,
76277,21894,
76321,1898358,
76328,1370770,
76335,2123353,
76339,1275421,
76470,1660556,
76578,186320,
76619,48238,
76685,2709828,
76799,1895839,
76807,1158817,
76829,2573934,
76877,3305566,
76898,1830025,
76925,823885,
76960,2744308,
77005,3288540,
77060,3317957,
77076,958684,
77166,2342226,
77170,365206,
77179,2288509,
77223,1785150,
77273,2001958,
77279,1233647,
77283,1289468,
77321,1394230,
77333,3156419,
77346,2192510,
77353,3217758,
77367,2023055,
77372,1128976,
77395,964480,
77440,1099985,
77446,125763,
77502,708143,
77540,2171676,
77545,247605,
77550,1437932,
77554,1594794,
77574,759472,
77579,3090372,
77599,1982547,
77656,95704,
77729,2118295,
77829,1220113,
77838,3029940,
77846,2564213,
77899,2813011,
77939,2354539,
77985,2505862,
78006,2463876,
78040,2016932,
78083,2367350,
78150,295923,
78168,2300792,
78221,2906829,
78230,627406,
78239,2204031,
78265,2011971,
78448,61688,
78476,131245,
78488,2993339,
78529,2332555,
78534,2073836,
78543,679653,
78595,266087,
78604,1786766,
78620,2126016,
78636,1919262,
78679,1222092,
78683,2203814,
78726,1347685,
78734,822999,
78740,1997220,
78745,3023089,
78753,2141950,
78909,3232710,
78930,1000872,
78936,905865,
79006,2961516,
79033,2928663,
79065,2878405,
79074,1932545,
79130,3090500,
79199,2407797,
79308,3408598,
79319,1556180,
79362,1032588,
79367,885503,
79373,3300488,
79459,1612635,
79463,3141118,
79477,47112,
79494,525905,
79551,2030855,
79611,1416676,
79683,2664504,
79691,1885812,
79695,1519806,
79733,2791136,
79738,1071831,
79766,2168318,
79814,508989,
79876,1500468,
79882,1913415,
79890,891787,
79901,1086038,
79947,2871756,
79995,1973408,
80020,171021,
80024,781602,
80143,1159362,
80174,1340911,
80189,1493822,
80193,2796457,
80234,1070002,
80246,2642147,
80250,1586622,
80265,2029682,
80270,2583863,
80274,2206064,
80279,700401,
80334,222937,
80352,1689987,
80409,247231,
80413,344787,
80434,158567,
80465,749376,
80492,1838838,
80501,2155886,
80535,2162707,
80559,1521866,
80570,534272,
80587,2285910,
80625,2163832,
80655,1246622,
80660,1399191,
80705,2111359,
80770,2335469,
80786,927201,
80804,152926,
80904,551693,
81047,662037,
81101,1841685,
81122,1219568,
81131,3357441,
81192,1539584,
81274,1800279,
81289,2439944,
81294,201919,
81323,954084,
81379,25524,
81399,2847071,
81432,916461,
81499,2021926,
81503,1107821,
81510,2439828,
81533,2213597,
81542,2748154,
81582,2688029,
81618,2162248,
81655,113940,
81719,717426,
81732,1962402,
81737,2974056,
81751,2098091,
81760,2895796,
81775,23046,
81779,2851908,
81816,1962812,
81822,2371345,
81837,400333,
81857,1292405,
81861,222492,
81873,2784167,
81877,2259739,
81929,3280124,
81953,1523614,
81964,222078,
82064,1331338,
82103,805527,
82110,425852,
82121,885662,
82138,1153548,
82170,2365341,
82215,1203749,
82266,498732,
82274,689985,
82390,2348610,
82436,149544,
82444,3326658,
82449,825794,
82527,237826,
82539,2209671,
82556,12950,
82593,606775,
82646,1455829,
82672,640331,
82762,3375320,
82856,1935685,
82867,469764,
82875,1039668,
82879,860179,
82886,3227965,
82927,367524,
82932,1056930,
82997,1528524,
83085,558525,
83108,322308,
83135,46409,
83150,3202592,
83236,1953082,
83254,2773028,
83289,1294497,
83317,864152,
83363,17779,
83385,2102912,
83396,2077954,
83496,645766,
83502,200538,
83571,3162925,
83646,1243936,
83651,1678369,
83662,915278,
83668,2826712,
83680,2049204,
83721,3211644,
83755,1871121,
83815,967588,
83853,2778732,
83860,3019237,
83864,1895184,
83919,2168520,
83964,2169090,
83970,353096,
83999,2300745,
84086,2071759,
84090,528180,
84108,2265121,
84123,2004043,
84228,1523133,
84235,2625179,
84256,3231347,
84271,696920,
84327,2279094,
84378,89020,
84396,2071551,
84527,2603036,
84533,1505561,
84578,2025872,
84582,1595284,
84626,2281846,
84638,1109561,
84642,885697,
84658,3199571,
84719,619154,
84735,616177,
84791,1276663,
84881,3361601,
84887,1154741,
84909,3313508,
84945,410692,
84981,3126527,
84990,321195,
85000,752271,
85005,2813839,
85039,1187366,
85047,3196736,
85147,1134912,
85176,181758,
85212,1317983,
85216,1386387,
85314,2620292,
85352,2834476,
85384,1339128,
85454,1301526,
85468,2433323,
85472,3235047,
85478,2566223,
85630,2676264,
85731,445115,
85756,1686917,
85779,1247328,
85783,1671061,
85814,755398,
85821,734233,
85873,1292773,
85937,37767,
85941,2436718,
85959,2495714,
86014,1372732,
86041,678815,
86192,474553,
86210,2953731,
86340,1927790,
86403,3391640,
86427,3081542,
86460,2119833,
86478,1574479,
86482,435712,
86515,2333827,
86525,1918334,
86564,373796,
86612,1504799,
86625,2673417,
86679,3226413,
86695,686547,
86721,1228563,
86750,1695308,
86754,141776,
86769,1224055,
86833,517755,
86841,1861843,
86849,3375076,
86908,110704,
87021,3257359,
87037,2214563,
87051,1013528,
87116,3259208,
87162,2122846,
87238,518859,
87269,522886,
87273,929712,
87278,3318405,
87289,385032,
87299,315478,
87375,3192131,
87416,2434629,
87523,1594614,
87527,2593658,
87532,725350,
87552,2600922,
87660,3205014,
87727,366692,
87731,2967234,
87750,2047958,
87933,2920566,
87938,278071,
87970,3037775,
87984,2357185,
88029,2025458,
88086,2488275,
88092,2851377,
88133,96611,
88190,741112,
88214,625435,
88223,2987952,
88229,1477034,
88238,3259168,
88271,68293,
88295,490253,
88315,1359196,
88320,3182887,
88373,1430532,
88379,3347893,
88383,2793441,
88437,1951996,
88445,1585941,
88463,987771,
88550,1312261,
88611,332688,
88616,3140408,
88624,2863876,
88631,3042493,
88647,133191,
88724,796605,
88732,1912517,
88740,575015,
88798,867276,
88818,876884,
88870,2385484,
88895,410798,
88924,3322280,
88931,1530942,
88944,2820091,
88995,660810,
89011,139649,
89058,2976665,
89064,261856,
89088,2647313,
89143,445877,
89228,895924,
89349,1101291,
89376,2378126,
89406,2100851,
89462,1409376,
89478,117806,
89513,974375,
89533,2384666,
89564,1358769,
89637,2502169,
89647,868868,
89660,315033,
89726,161532,
89730,2124602,
89830,393046,
89849,2933525,
89903,720489,
89941,99647,
90038,2439930,
90043,1320037,
90050,190392,
90095,2209703,
90243,2592132,
90301,3068628,
90308,794516,
90314,2769317,
90319,1916555,
90346,2031258,
90351,2729018,
90392,2743048,
90470,2235347,
90475,454134,
90513,1691325,
90661,363403,
90668,2642510,
90684,2126231,
90735,2710950,
90739,2738518,
90755,2512755,
90793,286268,
90800,367487,
90805,2599298,
90812,1817017,
90829,3134942,
90889,2468174,
90932,1979433,
90954,1354400,
91107,1165654,
91126,1339529,
91141,666361,
91279,3270637,
91283,3068478,
91348,2623533,
91352,2787395,
91366,712864,
91370,913866,
91380,256678,
91388,469231,
91407,189832,
91412,2871213,
91418,1339970,
91488,3363589,
91500,2779623,
91558,2729861,
91564,2077847,
91615,641965,
91619,1556924,
91669,886002,
91793,2371276,
91855,1687390,
91877,2956895,
91906,3253960,
91952,1536305,
91963,2666789,
91991,1011502,
91996,2238400,
92016,1008897,
92046,2159962,
92055,1804452,
92088,3097401,
92102,2420709,
92106,172371,
92199,2603211,
92213,3015647,
92352,2261273,
92378,1697670,
92382,281020,
92405,2135355,
92449,2195858,
92453,2375643,
92462,686286,
92562,1698904,
92582,1217332,
92592,1394605,
92677,2364201,
92754,795077,
92770,2507193,
92798,2275182,
92804,2367570,
92818,2207346,
92857,2761168,
92996,1536941,
93051,830030,
93055,2586632,
93088,822091,
93117,1761756,
93123,2075791,
93192,1061057,
93208,1700639,
93236,827482,
93260,2394629,
93338,2608932,
93393,2857617,
93405,2023966,
93420,313893,
93485,2041429,
93530,1518987,
93535,1678154,
93543,1039029,
93584,159580,
93590,2712705,
93635,1608840,
93643,532740,
93783,2424429,
93826,1908775,
93927,2495644,
93982,1202935,
93995,2746741,
94000,1374576,
94020,2354015,
94051,2033758,
94070,728892,
94085,2570401,
94089,690661,
94169,866177,
94225,1899899,
94233,867258,
94251,231491,
94266,1421729,
94358,384332,
94362,2746445,
94380,2495094,
94410,1580104,
94416,1550089,
94534,2601590,
94640,3034291,
94678,496261,
94686,2668021,
94690,2671049,
94694,3030199,
94742,983282,
94807,1290113,
94815,2191292,
94826,700552,
94842,575840,
94918,1804498,
94982,1192204,
95034,778097,
95041,2289597,
95077,3411827,
95081,3041489,
95112,2138170,
95170,1889864,
95179,3085367,
95193,2900281,
95204,3047713,
95211,1202451,
95289,3172071,
95368,446292,
95433,2959404,
95448,2979652,
95454,2383365,
95467,1871430,
95484,1064969,
95527,1732918,
95538,3001028,
95547,172972,
95551,998448,
95593,3094059,
95636,1083382,
95645,211446,
95650,2036550,
95665,3069165,
95821,210330,
95842,940810,
95927,2555064,
96027,1095033,
96032,622724,
96036,1865924,
96043,1880232,
96051,1903849,
96198,2013038,
96278,2884029,
96331,1514806,
96336,2405560,
96342,2384688,
96375,2991604,
96399,2568586,
96581,1629983,
96594,3337864,
96637,2520749,
96641,2658465,
96648,1726396,
96718,755452,
96738,2959386,
96744,1444816,
96756,38242,
96852,2167603,
96857,1113190,
96896,724124,
96922,3345684,
96956,2083778,
96964,2331812,
96971,766044,
96993,305282,
97003,998395,
97043,440391,
97047,2497643,
97079,812930,
97219,1009794,
97280,2468570,
97326,2609281,
97333,484972,
97398,2556499,
97404,615537,
97414,3378984,
97443,659035,
97476,2324363,
97530,2232288,
97536,926206,
97624,494997,
97646,1798127,
97661,3314197,
97666,2339621,
97671,1786191,
97676,236304,
97685,676855,
97692,381087,
97697,781574,
97703,3083652,
97710,1283023,
97746,1683454,
97808,2855242,
97819,977120,
97912,1851653,
97932,1016640,
97985,2092891,
98145,1015989,
98186,1847145,
98191,3289941,
98196,2530152,
98200,89631,
98244,1980155,
98279,619871,
98296,2893887,
98307,2370347,
98355,250772,
98361,2742289,
98368,2952023,
98374,2441911,
98432,3257464,
98449,2307440,
98458,1805454,
98464,864520,
98476,1608723,
98480,1051234,
98488,937920,
98579,1616477,
98596,2276541,
98601,1949985,
98606,22486,
98634,2997833,
98667,1294006,
98808,2682462,
98870,610301,
98876,613572,
98892,1284941,
98940,2646613,
98945,698353,
98983,2907836,
99061,1856597,
99123,1891802,
99135,120400,
99141,2270454,
99181,99742,
99231,2170334,
99241,1122026,
99338,2102595,
99352,3032717,
99406,435162,
99414,34229,
99436,1688137,
99516,1653724,
99520,890226,
99544,1471125,
99573,167976,
99597,3387843,
99617,3360123,
99633,370496,
99644,1393357,
99651,2592614,
99662,2700790,
99667,919639,
99772,3128588,
99830,1561758,
99914,2396403,
100010,2968325,
100151,2799570,
100167,1671188,
100242,665932,
100248,274392,
100306,654983,
100312,3157227,
100317,2651936,
100321,482591,
100333,3192702,
100341,1645773,
100350,1112090,
100355,1919564,
100373,3391848,
100384,3087940,
100398,1973405,
100413,2658127,
100473,1777849,
100478,2281269,
100544,1951424,
100551,883058,
100603,2459899,
100676,2090751,
100784,129226,
100788,1042204,
100872,3016749,
100887,35376,
100925,1061137,
100972,2234232,
101010,2686617,
101016,1946763,
101035,3021465,
101128,705836,
101175,1697329,
101180,69358,
101184,2968532,
101192,2892388,
101206,2401770,
101229,3154832,
101252,121608,
101295,2560365,
101299,1109043,
101303,208163,
101348,3032475,
101379,2146397,
101479,3191764,
101502,2808863,
101508,3282380,
101587,210109,
101632,2880532,
101698,2840731,
101742,842720,
101823,1152176,
101827,1393302,
101835,2812708,
101850,1902410,
101870,3008050,
101881,2459501,
101896,2746588,
101927,571524,
101955,1940634,
101962,2996158,
102011,563443,
102017,1560744,
102078,2978219,
102121,537001,
102175,2416912,
102179,3197352,
102187,1850633,
102208,550918,
102281,1809881,
102361,1724773,
102410,3360678,
102468,2494517,
102482,3365933,
102544,2599484,
102573,577420,
102618,2955250,
102694,1270865,
102698,1680104,
102723,3294265,
102894,913338,
102964,2940412,
103044,579973,
103052,1254740,
103063,353582,
103070,2275237,
103124,492189,
103279,1411962,
103346,779342,
103351,140002,
103370,3110459,
103376,8191,
103390,2113184,
103395,3327219,
103407,239341,
103434,3217566,
103528,2017578,
103557,1806653,
103568,2345085,
103607,1134449,
103861,536530,
103893,314026,
103917,2643097,
103992,2563565,
104001,594188,
104108,1684871,
104137,2831426,
104196,1673670,
104201,2100012,
104212,3373385,
104235,1678433,
104241,2365304,
104282,430230,
104286,3283066,
104358,466650,
104416,1245799,
104430,3371625,
104440,148679,
104446,1541175,
104524,2329378,
104529,2931385,
104604,508740,
104610,2210020,
104623,450171,
104687,172016,
104692,453167,
104698,1741706,
104755,2521372,
104817,2781097,
104854,3360373,
104924,1806635,
104930,373616,
104948,385249,
104980,143383,
105080,2220405,
105107,989699,
105123,1298846,
105171,2798733,
105179,2809028,
105184,1831733,
105196,2022681,
105222,1681768,
105228,2012720,
105233,3388288,
105238,611483,
105242,579402,
105281,129823,
105312,991617,
105362,3357089,
105384,1993873,
105453,47379,
105507,1798982,
105516,2833905,
105528,3288080,
105589,1088821,
105624,1172757,
105694,441779,
105698,1476233,
105725,2723151,
105732,1266748,
105801,238864,
105891,2743643,
105927,1012772,
105932,3246614,
106032,698287,
106052,2640175,
106079,2939836,
106114,1373279,
106177,149733,
106181,2023063,
106191,1842890,
106237,2275470,
106259,883860,
106442,3153396,
106446,2435366,
106454,2138812,
106464,1544721,
106560,579214,
106569,265845,
106626,1688768,
106646,1925503,
106651,727824,
106657,1445901,
106723,2212948,
106792,925619,
106798,3209642,
106862,1951193,
106875,1500282,
106883,1471547,
106944,468768,
106948,2900431,
106998,32022,
107012,3019797,
107088,3260713,
107103,2679881,
107198,839965,
107230,2184191,
107242,2090036,
107266,2399463,
107282,1305984,
107330,2812203,
107366,34097,
107394,1383526,
107399,2144039,
107452,1083482,
107487,2724210,
107536,1257210,
107559,1132752,
107587,2045857,
107598,548285,
107681,2911631,
107717,1034599,
107885,1042557,
107938,2368469,
108080,1313358,
108149,1369310,
108210,530788,
108218,1373207,
108294,2060389,
108425,360670,
108450,3359278,
108540,768539,
108547,2089703,
108561,2877347,
108578,2434200,
108585,2650082,
108589,2306790,
108693,2785138,
108739,2952049,
108782,1496836,
108843,339029,
108854,11650,
108906,506337,
108921,3174463,
109025,2382657,
109037,1992348,
109051,2190076,
109061,50566,
109082,3372072,
109187,1778972,
109316,1068467,
109331,2798495,
109335,1131690,
109368,1099712,
109373,1791769,
109453,1132466,
109491,1416737,
109519,2863346,
109531,363596,
109562,520502,
109567,569862,
109629,2216604,
109643,3166728,
109683,3139712,
109759,261781,
109775,2500884,
109837,1699140,
109883,2255066,
109947,2026583,
109989,1347899,
109999,3047334,
110003,3347123,
110063,1832028,
110093,2148449,
110104,2524170,
110259,1116201,
110294,2935725,
110360,672587,
110409,1078987,
110513,1791775,
110519,3143569,
110523,2516068,
110530,924022,
110534,270812,
110717,2400103,
110764,723224,
110776,2291112,
110825,475169,
110860,2925420,
110866,3031739,
110904,2466989,
110962,464465,
111010,3300869,
111029,409846,
111040,1534161,
111047,695041,
111051,2835373,
111057,2363390,
111131,39604,
111135,2595387,
111153,2856940,
111248,433481,
111252,3256044,
111315,1649707,
111340,1684526,
111429,3333924,
111462,1335196,
111503,1373979,
111537,2748829,
111541,2364483,
111547,2569324,
111559,344730,
111563,2191832,
111580,2303111,
111591,1439573,
111603,1425003,
111609,1397783,
111673,1495251,
111724,837197,
111814,1521957,
111892,3418965,
111904,2170977,
111916,34346,
112062,1715688,
112079,3265833,
112085,789779,
112094,3102542,
112111,1281009,
112123,598501,
112173,700497,
112181,2843291,
112201,1149491,
112208,1245915,
112241,3009684,
112265,3399883,
112272,1705383,
